Year,Trade Flow,Reporter,Reporter ISO,Partner,Partner ISO,export_ij,gdp_i,gdp_growth_i,gdp_j,gdp_growth_j,ec_index_i,ec_index_j,population_i,population_j,distance,contig,comlang_off,colony,dummy_2019,dummy_2020,ln_export_ij,ln_gdp_i,gdp_decline_i,ln_gdp_j,gdp_decline_j,ln_ec_index_i,ln_ec_index_j,ln_population_i,ln_population_j,ln_distance,ln_gdp_i*ec_index_i,ln_gdp_j*ec_index_j
2020,Export,Canada,CAN,Sierra Leone,SLE,6517343,1.64E+12,-5.312944743,3865018883,-2.162497231,90.8,14.4,38005238,7976985,7448.309,0,1,0,0,1,15.68997734,28.12817774,5.312944743,22.0752324,2.162497231,4.508659286,2.667228207,17.45323455,15.89207108,8.915742306,2554.038539,317.8833466
2020,Export,Canada,CAN,India,IND,2767260435,1.64E+12,-5.312944743,2.62E+12,-7.964610411,90.8,57.1,38005238,1380004385,11643.63,0,1,0,0,1,21.74112366,28.12817774,5.312944743,28.59533219,7.964610411,4.508659286,4.044804117,17.45323455,21.04535251,9.362514528,2554.038539,1632.793468
2020,Export,Canada,CAN,Singapore,SGP,921202270,1.64E+12,-5.312944743,3.40E+11,-5.391021406,90.8,94.4,38005238,5685807,15022.44,0,1,0,0,1,20.64119019,28.12817774,5.312944743,26.55220557,5.391021406,4.508659286,4.547541073,17.45323455,15.55348363,9.617300362,2554.038539,2506.528206
2020,Export,Canada,CAN,Slovakia,SVK,26005911,1.64E+12,-5.312944743,1.05E+11,-4.754325341,90.8,84.7,38005238,5458827,6973.962,0,0,0,0,1,17.07383442,28.12817774,5.312944743,25.37316079,4.754325341,4.508659286,4.439115602,17.45323455,15.51274449,8.849938778,2554.038539,2149.106719
2020,Export,Canada,CAN,Viet Nam,VNM,549775156,1.64E+12,-5.312944743,2.71E+11,2.905835584,90.8,62.6,38005238,97338583,12816.55,0,0,0,0,1,20.12501995,28.12817774,5.312944743,26.32596751,-2.905835584,4.508659286,4.136765278,17.45323455,18.39370601,9.458492583,2554.038539,1648.005566
2020,Export,Canada,CAN,Slovenia,SVN,77825560,1.64E+12,-5.312944743,53589609581,-4.229261389,90.8,78.8,38005238,2100126,6946.394,0,0,0,0,1,18.16998047,28.12817774,5.312944743,24.70462104,4.229261389,4.508659286,4.366912997,17.45323455,14.5575079,8.845977955,2554.038539,1946.724138
2020,Export,Canada,CAN,South Africa,ZAF,233708604,1.64E+12,-5.312944743,3.02E+11,-6.959604452,90.8,56.5,38005238,59308690,13117.46,0,1,0,0,1,19.26958562,28.12817774,5.312944743,26.43344117,6.959604452,4.508659286,4.034240638,17.45323455,17.8982664,9.481699446,2554.038539,1493.489426
2020,Export,Canada,CAN,Zimbabwe,ZWE,2511370,1.64E+12,-5.312944743,16768513443,-8,90.8,30.5,38005238,14862927,13006.51,0,1,0,0,1,14.73633898,28.12817774,5.312944743,23.54276877,8,4.508659286,3.417726684,17.45323455,16.51438055,9.47320528,2554.038539,718.0544473
2020,Export,Canada,CAN,Spain,ESP,1052585153,1.64E+12,-5.312944743,1.28E+12,-10.82288649,90.8,84.9,38005238,47351567,6040.498,0,0,0,0,1,20.77451503,28.12817774,5.312944743,27.87903678,10.82288649,4.508659286,4.441474093,17.45323455,17.67311047,8.706241738,2554.038539,2366.930222
2020,Export,Canada,CAN,Sudan,SDN,52925533,1.64E+12,-5.312944743,26110829190,-1.5621618,90.8,21.7,38005238,43849269,10496.37,0,0,0,0,1,17.78439645,28.12817774,5.312944743,23.98561598,1.5621618,4.508659286,3.077312261,17.45323455,17.59626861,9.258784762,2554.038539,520.4878667
2020,Export,Canada,CAN,Sweden,SWE,306330412,1.64E+12,-5.312944743,5.41E+11,-2.795335142,90.8,90.8,38005238,10353442,6335.357,0,0,0,0,1,19.54017486,28.12817774,5.312944743,27.01680341,2.795335142,4.508659286,4.508659286,17.45323455,16.15282958,8.753901445,2554.038539,2453.125749
2020,Export,Canada,CAN,Switzerland,CHE,1338236801,1.64E+12,-5.312944743,7.52E+11,-2.392826042,90.8,95.9,38005238,8636896,6440.717,0,1,0,0,1,21.01461876,28.12817774,5.312944743,27.34633189,2.392826042,4.508659286,4.563305982,17.45323455,15.97155382,8.770395148,2554.038539,2622.513229
2020,Export,Canada,CAN,Tajikistan,TJK,2329233,1.64E+12,-5.312944743,8194150302,4.499999517,90.8,30,38005238,9537642,10333.27,0,0,0,0,1,14.66104959,28.12817774,5.312944743,22.82668636,-4.499999517,4.508659286,3.401197382,17.45323455,16.07075684,9.243124066,2554.038539,684.8005908
2020,Export,Canada,CAN,Thailand,THA,601241548,1.64E+12,-5.312944743,5.02E+11,-6.087220285,90.8,76,38005238,69799978,13647.12,0,0,0,0,1,20.21450732,28.12817774,5.312944743,26.94145751,6.087220285,4.508659286,4.33073334,17.45323455,18.06114425,9.521283789,2554.038539,2047.550771
2020,Export,Canada,CAN,Togo,TGO,22457187,1.64E+12,-5.312944743,7574635241,1.752800749,90.8,23.2,38005238,8278737,8797.691,0,1,0,0,1,16.92712125,28.12817774,5.312944743,22.74807103,-1.752800749,4.508659286,3.144152279,17.45323455,15.92920098,9.08224458,2554.038539,527.755248
2020,Export,Canada,CAN,Trinidad and Tobago,TTO,164505198,1.64E+12,-5.312944743,21529824769,-7.831876497,90.8,54.9,38005238,1399491,4058.435,0,1,0,0,1,18.91845273,28.12817774,5.312944743,23.79270501,7.831876497,4.508659286,4.005513349,17.45323455,14.15161916,8.30855271,2554.038539,1306.219505
2020,Export,Canada,CAN,Tunisia,TUN,115009719,1.64E+12,-5.312944743,39235672868,-8.600310283,90.8,54.6,38005238,11818618,7267.781,0,1,0,0,1,18.5605272,28.12817774,5.312944743,24.39285219,8.600310283,4.508659286,4.000033883,17.45323455,16.28518664,8.891206297,2554.038539,1331.84973
2020,Export,Canada,CAN,Turkey,TUR,911613596,1.64E+12,-5.312944743,7.20E+11,1.756650763,90.8,68.8,38005238,84339067,8197.23,0,0,0,0,1,20.63072677,28.12817774,5.312944743,27.30265732,-1.756650763,4.508659286,4.231203745,17.45323455,18.25035574,9.011551571,2554.038539,1878.422823
2020,Export,Canada,CAN,Uganda,UGA,24215325,1.64E+12,-5.312944743,37372032558,2.857581274,90.8,34.9,38005238,45741000,11737.87,0,1,0,0,1,17.00249626,28.12817774,5.312944743,24.34418847,-2.857581274,4.508659286,3.552486829,17.45323455,17.63850561,9.370575646,2554.038539,849.6121776
2020,Export,Canada,CAN,Ukraine,UKR,119988091,1.64E+12,-5.312944743,1.56E+11,-4.020317714,90.8,71.2,38005238,44134693,7564.316,0,0,0,0,1,18.60290305,28.12817774,5.312944743,25.77043876,4.020317714,4.508659286,4.265492818,17.45323455,17.60275672,8.931197206,2554.038539,1834.85524
2020,Export,Canada,CAN,Egypt,EGY,531015313,1.64E+12,-5.312944743,3.63E+11,3.569669475,90.8,36.6,38005238,102334403,9217.863,0,0,0,0,1,20.09030142,28.12817774,5.312944743,26.61785874,-3.569669475,4.508659286,3.60004824,17.45323455,18.44375647,9.128898511,2554.038539,974.2136297
2020,Export,Canada,CAN,United Kingdom,GBR,14852501573,1.64E+12,-5.312944743,2.71E+12,-9.790240362,90.8,93.6,38005238,67215293,5715.747,0,1,1,0,1,23.42143414,28.12817774,5.312944743,28.62713545,9.790240362,4.508659286,4.539030383,17.45323455,18.02341135,8.650980276,2554.038539,2679.499879
2020,Export,Canada,CAN,United Rep. of Tanzania,TZA,27366634,1.64E+12,-5.312944743,62409748427,2.003858269,90.8,36.6,38005238,59734213,12830.99,0,1,0,0,1,17.12483509,28.12817774,5.312944743,24.85698732,-2.003858269,4.508659286,3.60004824,17.45323455,17.9054155,9.459618618,2554.038539,909.7657361
2020,Export,Canada,CAN,USA,USA,2.84561E+11,1.64E+12,-5.312944743,2.09E+13,-3.486140408,90.8,91,38005238,329484123,548.3946,1,1,0,0,1,26.37421184,28.12817774,5.312944743,30.67251994,3.486140408,4.508659286,4.510859507,17.45323455,19.61303873,6.306995101,2554.038539,2791.199314
2020,Export,Canada,CAN,Burkina Faso,BFA,38341258,1.64E+12,-5.312944743,17369059295,2.022384695,90.8,18.4,38005238,20903278,8088.204,0,1,0,0,1,17.46203711,28.12817774,5.312944743,23.57795626,-2.022384695,4.508659286,2.912350665,17.45323455,16.85541655,8.998161983,2554.038539,433.8343952
2020,Export,Canada,CAN,Uruguay,URY,48830668,1.64E+12,-5.312944743,53628827440,-5.858721243,90.8,56.6,38005238,3473727,9055.5,0,0,0,0,1,17.70386912,28.12817774,5.312944743,24.70535259,5.858721243,4.508659286,4.036008985,17.45323455,15.06073864,9.111127587,2554.038539,1398.322956
2020,Export,Canada,CAN,Uzbekistan,UZB,10563656,1.64E+12,-5.312944743,57707189945,1.647797102,90.8,37,38005238,34232050,10073.93,0,0,0,0,1,16.17292999,28.12817774,5.312944743,24.77864761,-1.647797102,4.508659286,3.610917913,17.45323455,17.3486729,9.217706178,2554.038539,916.8099616
2020,Export,Canada,CAN,Zambia,ZMB,7928304,1.64E+12,-5.312944743,19320053859,-3.016188903,90.8,30,38005238,18383956,12609.73,0,1,0,0,1,15.8859497,28.12817774,5.312944743,23.68440945,3.016188903,4.508659286,3.401197382,17.45323455,16.72698889,9.442224017,2554.038539,710.5322836
2020,Export,China,CHN,Afghanistan,AFG,500858920,1.47E+13,2.3,19807067268,-1.934778249,70.1,17.1,1402112000,38928341,4180.438,1,0,0,0,1,20.03183502,30.32041164,-2.3,23.70930464,1.934778249,4.249922794,2.839078464,21.06124551,17.4772331,8.338171305,2125.460856,405.4291094
2020,Export,China,CHN,Albania,ALB,571245838,1.47E+13,2.3,14799615097,-3.311239444,70.1,49.5,1402112000,2837743,7686.079,0,0,0,0,1,20.16333021,30.32041164,-2.3,23.41786701,3.311239444,4.249922794,3.90197267,21.06124551,14.85851958,8.94716605,2125.460856,1159.184417
2020,Export,China,CHN,Algeria,DZA,5597417297,1.47E+13,2.3,1.45E+11,-5.480991935,70.1,52.2,1402112000,43851043,9117.676,0,0,0,0,1,22.44557113,30.32041164,-2.3,25.70112997,5.480991935,4.249922794,3.955082495,21.06124551,17.59630906,9.117970226,2125.460856,1341.598985
2020,Export,China,CHN,Angola,AGO,1747845829,1.47E+13,2.3,62306913444,-4.04051,70.1,26,1402112000,32866268,11769.51,0,0,0,0,1,21.28164991,30.32041164,-2.3,24.85533823,4.04051,4.249922794,3.258096538,21.06124551,17.3079574,9.373267568,2125.460856,646.2387939
2020,Export,China,CHN,Azerbaijan,AZE,618026267,1.47E+13,2.3,42607176471,-4.309989133,70.1,60,1402112000,10110116,5520.214,0,0,0,0,1,20.24204152,30.32041164,-2.3,24.47528854,4.309989133,4.249922794,4.094344562,21.06124551,16.12904706,8.616171907,2125.460856,1468.517312
2020,Export,China,CHN,Argentina,ARG,7087349677,1.47E+13,2.3,3.83E+11,-9.905234856,70.1,50.9,1402112000,45376763,19297.47,0,0,0,0,1,22.6815773,30.32041164,-2.3,26.67147575,9.905234856,4.249922794,3.929862924,21.06124551,17.6305107,9.867729278,2125.460856,1357.578115
2020,Export,China,CHN,Australia,AUS,53481792162,1.47E+13,2.3,1.33E+12,-0.284839298,70.1,90.6,1402112000,25687041,8956.436,0,0,0,0,1,24.7026071,30.32041164,-2.3,27.91687652,0.284839298,4.249922794,4.506454213,21.06124551,17.06149718,9.100127659,2125.460856,2529.269013
2020,Export,China,CHN,Austria,AUT,3406739260,1.47E+13,2.3,4.31E+11,-6.259034819,70.1,88.8,1402112000,8917205,7468.012,0,0,0,0,1,21.94902144,30.32041164,-2.3,26.78925095,6.259034819,4.249922794,4.48638665,21.06124551,16.00349311,8.918384112,2125.460856,2378.885484
2020,Export,China,CHN,Bangladesh,BGD,15060011401,1.47E+13,2.3,3.24E+11,2.375521656,70.1,33.3,1402112000,164689383,3036.238,0,0,0,0,1,23.43530882,30.32041164,-2.3,26.50474674,-2.375521656,4.249922794,3.505557397,21.06124551,18.91957173,8.018374528,2125.460856,882.6080663
2020,Export,China,CHN,Belgium,BEL,20757206657,1.47E+13,2.3,5.15E+11,-6.283929951,70.1,86.8,1402112000,11555997,7970.82,0,0,0,0,1,23.75615933,30.32041164,-2.3,26.96807719,6.283929951,4.249922794,4.463606622,21.06124551,16.26271508,8.983542652,2125.460856,2340.8291
2020,Export,China,CHN,Bhutan,BTN,13629053,1.47E+13,2.3,2409262838,-6.772101611,70.1,33.6,1402112000,771612,2812.561,1,0,0,0,1,16.42771432,30.32041164,-2.3,21.60258666,6.772101611,4.249922794,3.514526067,21.06124551,13.55623711,7.941850735,2125.460856,725.8469118
2020,Export,China,CHN,Bolivia (Plurinational State of),BOL,687796127,1.47E+13,2.3,36688861203,-7.82328995,70.1,39.2,1402112000,11673029,17389.85,0,0,0,0,1,20.34900302,30.32041164,-2.3,24.32573904,7.82328995,4.249922794,3.668676747,21.06124551,16.27279152,9.763641982,2125.460856,953.5689702
2020,Export,China,CHN,Bosnia Herzegovina,BIH,120101901,1.47E+13,2.3,19788422248,-4.327345806,70.1,58.1,1402112000,3280815,7615.699,0,0,0,0,1,18.60385112,30.32041164,-2.3,23.70836287,4.327345806,4.249922794,4.062165664,21.06124551,15.00360243,8.937967054,2125.460856,1377.455883
2020,Export,China,CHN,Botswana,BWA,235685412,1.47E+13,2.3,15781732826,-7.893053589,70.1,38.7,1402112000,2351625,11792.98,0,0,0,0,1,19.27800847,30.32041164,-2.3,23.48211896,7.893053589,4.249922794,3.6558396,21.06124551,14.67061714,9.375259718,2125.460856,908.7580037
2020,Export,China,CHN,Brazil,BRA,34955974927,1.47E+13,2.3,1.44E+12,-4.059048273,70.1,63.5,1402112000,212559409,17614.3,0,0,0,0,1,24.27735525,30.32041164,-2.3,27.99894357,4.059048273,4.249922794,4.151039906,21.06124551,19.17473208,9.776466351,2125.460856,1777.932917
2020,Export,China,CHN,Belize,BLZ,105608596,1.47E+13,2.3,1763696119,-14.03842116,70.1,48.6,1402112000,397621,13157.22,0,0,0,0,1,18.47525033,30.32041164,-2.3,21.29067751,14.03842116,4.249922794,3.883623531,21.06124551,12.89325457,9.484725936,2125.460856,1034.726927
2020,Export,China,CHN,Bulgaria,BGR,1547318831,1.47E+13,2.3,69105101090,-4.15370283,70.1,73.9,1402112000,6927288,7364.447,0,0,0,0,1,21.15978948,30.32041164,-2.3,24.95889439,4.15370283,4.249922794,4.302712828,21.06124551,15.75097895,8.904419241,2125.460856,1844.462295
2020,Export,China,CHN,Myanmar,MMR,12550827772,1.47E+13,2.3,76185586097,-9.992044686,70.1,24,1402112000,54409794,3234.079,1,0,0,0,1,23.25305246,30.32041164,-2.3,25.05643812,9.992044686,4.249922794,3.17805383,21.06124551,17.81205473,8.081499468,2125.460856,601.3545149
2020,Export,China,CHN,Burundi,BDI,76100835,1.47E+13,2.3,3258187233,0.297577119,70.1,8.3,1402112000,11890781,10011.62,0,0,0,0,1,18.1475698,30.32041164,-2.3,21.90443681,-0.297577119,4.249922794,2.116255515,21.06124551,16.29127395,9.211501697,2125.460856,181.8068256
2020,Export,China,CHN,Belarus,BLR,2113344464,1.47E+13,2.3,60258239056,-0.9,70.1,78.8,1402112000,9398861,6480.601,0,0,0,0,1,21.47153758,30.32041164,-2.3,24.82190515,0.9,4.249922794,4.366912997,21.06124551,16.05609907,8.776568532,2125.460856,1955.966126
2020,Export,China,CHN,Cambodia,KHM,8057023997,1.47E+13,2.3,25291251427,-3.141034806,70.1,31.1,1402112000,16718971,3351.089,0,0,0,0,1,22.80981009,30.32041164,-2.3,23.95372438,3.141034806,4.249922794,3.437207819,21.06124551,16.63205462,8.117040647,2125.460856,744.9608282
2020,Export,China,CHN,Cameroon,CMR,2022775529,1.47E+13,2.3,39802147568,0.730339198,70.1,35.5,1402112000,26545864,11002.26,0,0,0,0,1,21.42773643,30.32041164,-2.3,24.40718671,-0.730339198,4.249922794,3.569532696,21.06124551,17.09438451,9.305855985,2125.460856,866.4551281
2020,Export,China,CHN,Canada,CAN,42108890717,1.47E+13,2.3,1.64E+12,-5.312944743,70.1,90.8,1402112000,38005238,10598.32,0,0,0,0,1,24.46352474,30.32041164,-2.3,28.12817774,5.312944743,4.249922794,4.508659286,21.06124551,17.45323455,9.268450777,2125.460856,2554.038539
2020,Export,China,CHN,Sri Lanka,LKA,3842836734,1.47E+13,2.3,80706600229,-3.569076137,70.1,47.8,1402112000,21919000,5171.491,0,0,0,0,1,22.06947666,30.32041164,-2.3,25.1140862,3.569076137,4.249922794,3.867025639,21.06124551,16.9028644,8.550916321,2125.460856,1200.45332
2020,Export,China,CHN,Chad,TCD,298320869,1.47E+13,2.3,10093118570,-0.890209999,70.1,7.1,1402112000,16425859,10103.65,0,0,0,0,1,19.51368021,30.32041164,-2.3,23.0351197,0.890209999,4.249922794,1.960094784,21.06124551,16.61436742,9.220652024,2125.460856,163.5493499
2020,Export,China,CHN,Chile,CHL,15338907208,1.47E+13,2.3,2.53E+11,-5.771501669,70.1,68.4,1402112000,19116209,19079.88,0,0,0,0,1,23.45365839,30.32041164,-2.3,26.25641814,5.771501669,4.249922794,4.225372825,21.06124551,16.76604717,9.856389656,2125.460856,1795.939001
2020,Export,China,CHN,Colombia,COL,9320562000,1.47E+13,2.3,2.71E+11,-6.847314206,70.1,59.1,1402112000,50882884,14937.48,0,0,0,0,1,22.95548876,30.32041164,-2.3,26.32666428,6.847314206,4.249922794,4.079230924,21.06124551,17.74503716,9.61162877,2125.460856,1555.905859
2020,Export,China,CHN,Comoros,COM,50543156,1.47E+13,2.3,1219690025,4.910777475,70.1,12,1402112000,869595,9456.55,0,0,0,0,1,17.7383381,30.32041164,-2.3,20.92186259,-4.910777475,4.249922794,2.48490665,21.06124551,13.67578287,9.154462902,2125.460856,251.062351
2020,Export,China,CHN,Congo,COG,601519010,1.47E+13,2.3,10884686143,-7.948712902,70.1,12.9,1402112000,5518092,11274.53,0,0,0,0,1,20.2149687,30.32041164,-2.3,23.1106227,7.948712902,4.249922794,2.557227311,21.06124551,15.52354271,9.330301478,2125.460856,298.1270328
2020,Export,China,CHN,Costa Rica,CRI,1535873062,1.47E+13,2.3,61520669890,-4.539965917,70.1,68.8,1402112000,5094114,14090.98,0,0,0,0,1,21.15236483,30.32041164,-2.3,24.84263905,4.539965917,4.249922794,4.231203745,21.06124551,15.44359631,9.553290155,2125.460856,1709.173567
2020,Export,China,CHN,Croatia,HRV,1566684308,1.47E+13,2.3,55966581780,-8.367378217,70.1,84,1402112000,4047200,7648.763,0,0,0,0,1,21.17222732,30.32041164,-2.3,24.7480206,8.367378217,4.249922794,4.430816799,21.06124551,15.21353584,8.942299214,2125.460856,2078.83373
2020,Export,China,CHN,Cyprus,CYP,893087331,1.47E+13,2.3,23804340377,-5.103479519,70.1,78.1,1402112000,1207361,7076.428,0,0,0,0,1,20.61019493,30.32041164,-2.3,23.89313377,5.103479519,4.249922794,4.357990057,21.06124551,14.00394754,8.86452454,2125.460856,1866.053747
2020,Export,China,CHN,Czechia,CZE,13738476625,1.47E+13,2.3,2.45E+11,-5.793571284,70.1,85.8,1402112000,10698896,7462.242,0,0,0,0,1,23.34346625,30.32041164,-2.3,26.22594752,5.793571284,4.249922794,4.452019006,21.06124551,16.18565112,8.917611184,2125.460856,2250.186298
2020,Export,China,CHN,Benin,BEN,988866902,1.47E+13,2.3,15651545209,3.8487924,70.1,20.7,1402112000,12123198,11545.88,0,0,0,0,1,20.7120703,30.32041164,-2.3,23.47383548,-3.8487924,4.249922794,3.0301337,21.06124551,16.31063137,9.354083942,2125.460856,485.9083945
2020,Export,China,CHN,Denmark,DNK,7467536057,1.47E+13,2.3,3.56E+11,-2.062124959,70.1,94.5,1402112000,5831404,7208.356,0,0,0,0,1,22.73383094,30.32041164,-2.3,26.5984353,2.062124959,4.249922794,4.548599834,21.06124551,15.57876835,8.882996188,2125.460856,2513.552136
2020,Export,China,CHN,Dominican Rep.,DOM,2494606327,1.47E+13,2.3,78844702329,-6.720239373,70.1,59.3,1402112000,10847904,13500.16,0,0,0,0,1,21.63739677,30.32041164,-2.3,25.09074596,6.720239373,4.249922794,4.082609306,21.06124551,16.19948244,9.510456816,2125.460856,1487.881236
2020,Export,China,CHN,Ecuador,ECU,3253182958,1.47E+13,2.3,98808010000,-7.750123377,70.1,39.5,1402112000,17643060,15364.41,0,0,0,0,1,21.90289973,30.32041164,-2.3,25.31644451,7.750123377,4.249922794,3.676300672,21.06124551,16.68585306,9.639809075,2125.460856,999.9995582
2020,Export,China,CHN,El Salvador,SLV,938226967,1.47E+13,2.3,24638720000,-7.943984613,70.1,37,1402112000,6486201,13507.86,0,0,0,0,1,20.65950245,30.32041164,-2.3,23.92758503,7.943984613,4.249922794,3.610917913,21.06124551,15.68518756,9.511027017,2125.460856,885.320646
2020,Export,China,CHN,Ethiopia,ETH,2233338244,1.47E+13,2.3,1.08E+11,6.056617792,70.1,27.5,1402112000,114963583,8315.988,0,0,0,0,1,21.52676327,30.32041164,-2.3,25.40210461,-6.056617792,4.249922794,3.314186005,21.06124551,18.56012597,9.025935206,2125.460856,698.5578769
2020,Export,China,CHN,Estonia,EST,864083303,1.47E+13,2.3,30650285472,-2.951069313,70.1,90.8,1402112000,1331057,6372.091,0,0,0,0,1,20.57717974,30.32041164,-2.3,24.14590781,2.951069313,4.249922794,4.508659286,21.06124551,14.10148392,8.759682952,2125.460856,2192.448429
2020,Export,China,CHN,Finland,FIN,2949884144,1.47E+13,2.3,2.70E+11,-2.870690593,70.1,93.4,1402112000,5530719,6326.875,0,0,0,0,1,21.80503173,30.32041164,-2.3,26.32076515,2.870690593,4.249922794,4.536891345,21.06124551,15.52582838,8.752561712,2125.460856,2458.359465
2020,Export,China,CHN,France,FRA,37343017695,1.47E+13,2.3,2.63E+12,-7.855256037,70.1,90,1402112000,67391582,8225.232,0,0,0,0,1,24.34341179,30.32041164,-2.3,28.59812663,7.855256037,4.249922794,4.49980967,21.06124551,18.02603067,9.014961782,2125.460856,2573.831396
2020,Export,China,CHN,Djibouti,DJI,2308235966,1.47E+13,2.3,3384404260,0.5,70.1,27.7,1402112000,988002,7769.803,0,0,0,0,1,21.55974942,30.32041164,-2.3,21.94244373,-0.5,4.249922794,3.321432413,21.06124551,13.80344,8.958000089,2125.460856,607.8056914
2020,Export,China,CHN,Gabon,GAB,415580944,1.47E+13,2.3,15593181271,-1.323936553,70.1,38,1402112000,2225728,11432.47,0,0,0,0,1,19.84518796,30.32041164,-2.3,23.47009956,1.323936553,4.249922794,3.63758616,21.06124551,14.61559461,9.344212831,2125.460856,891.8637832
2020,Export,China,CHN,Georgia,GEO,1275749086,1.47E+13,2.3,15891688903,-6.159672928,70.1,73.6,1402112000,3714000,5852.917,0,0,0,0,1,20.96679936,30.32041164,-2.3,23.4890621,6.159672928,4.249922794,4.298645026,21.06124551,15.12762002,8.674695448,2125.460856,1728.79497
2020,Export,China,CHN,Germany,DEU,86823916905,1.47E+13,2.3,3.85E+12,-4.569616717,70.1,93.4,1402112000,83240525,7785.342,0,0,0,0,1,25.18714796,30.32041164,-2.3,28.97816136,4.569616717,4.249922794,4.536891345,21.06124551,18.23724487,8.959998014,2125.460856,2706.560271
2020,Export,China,CHN,Ghana,GHA,6756060444,1.47E+13,2.3,72354428865,0.414443468,70.1,51.9,1402112000,31072945,11831.63,0,0,0,0,1,22.63370578,30.32041164,-2.3,25.0048425,-0.414443468,4.249922794,3.94931879,21.06124551,17.25184806,9.378531733,2125.460856,1297.751326
2020,Export,China,CHN,Greece,GRC,7036443247,1.47E+13,2.3,1.89E+11,-8.247736115,70.1,79.2,1402112000,10715549,7623.437,0,0,0,0,1,22.67436866,30.32041164,-2.3,25.96717981,8.247736115,4.249922794,4.371976299,21.06124551,16.18720642,8.938982597,2125.460856,2056.600641
2020,Export,China,CHN,Guatemala,GTM,2473316448,1.47E+13,2.3,77604632171,-1.519328029,70.1,36.8,1402112000,16858333,13351.5,0,0,0,0,1,21.62882578,30.32041164,-2.3,25.07489296,1.519328029,4.249922794,3.605497845,21.06124551,16.64035563,9.499384017,2125.460856,922.7560608
2020,Export,China,CHN,Guinea,GIN,1912383071,1.47E+13,2.3,15681050917,6.988559971,70.1,18.1,1402112000,13132792,12651.77,0,0,0,0,1,21.37161598,30.32041164,-2.3,23.47571887,-6.988559971,4.249922794,2.895911938,21.06124551,16.39062287,9.445552405,2125.460856,424.9105116
2020,Export,China,CHN,Haiti,HTI,709257401,1.47E+13,2.3,13417997065,-3.373750496,70.1,20.2,1402112000,11402533,13463.2,0,0,0,0,1,20.37972907,30.32041164,-2.3,23.31986271,3.373750496,4.249922794,3.005682604,21.06124551,16.24934608,9.507715316,2125.460856,471.0612267
2020,Export,China,CHN,Honduras,HND,922773486,1.47E+13,2.3,23827840810,-8.964760184,70.1,44.2,1402112000,9904608,13543.21,0,0,0,0,1,20.64289435,30.32041164,-2.3,23.89412052,8.964760184,4.249922794,3.788724789,21.06124551,16.10851066,9.513640594,2125.460856,1056.120127
2020,Export,China,CHN,"China, Hong Kong SAR",HKG,2.72651E+11,1.47E+13,2.3,3.47E+11,-6.081467784,70.1,91.8,1402112000,7481800,1976.249,1,1,0,0,1,26.33145862,30.32041164,-2.3,26.57139682,6.081467784,4.249922794,4.519612298,21.06124551,15.82798396,7.588955883,2125.460856,2439.254228
2020,Export,China,CHN,Hungary,HUN,7404818155,1.47E+13,2.3,1.55E+11,-4.956748517,70.1,80.5,1402112000,9749763,7347.376,0,0,0,0,1,22.72539673,30.32041164,-2.3,25.76677482,4.956748517,4.249922794,4.388257184,21.06124551,16.09275353,8.902098522,2125.460856,2074.225373
2020,Export,China,CHN,Iceland,ISL,100893082,1.47E+13,2.3,21718075725,-6.50391225,70.1,80.3,1402112000,366425,7889.944,0,0,0,0,1,18.42957192,30.32041164,-2.3,23.80141073,6.50391225,4.249922794,4.385769621,21.06124551,12.81154914,8.973344316,2125.460856,1911.253282
2020,Export,China,CHN,Indonesia,IDN,41004369578,1.47E+13,2.3,1.06E+12,-2.069543499,70.1,50.1,1402112000,273523621,5220.879,0,0,0,0,1,24.43694447,30.32041164,-2.3,27.68779835,2.069543499,4.249922794,3.914021008,21.06124551,19.42689854,8.560421058,2125.460856,1387.158697
2020,Export,China,CHN,Iran,IRN,8510124112,1.47E+13,2.3,1.92E+11,1.66179376,70.1,75,1402112000,83992953,5609.038,0,0,0,0,1,22.86452236,30.32041164,-2.3,25.97929138,-1.66179376,4.249922794,4.317488114,21.06124551,18.24624346,8.632134504,2125.460856,1948.446853
2020,Export,China,CHN,Iraq,IRQ,10923549248,1.47E+13,2.3,1.67E+11,-10.36509018,70.1,25.4,1402112000,40222503,6298.444,0,0,0,0,1,23.11418678,30.32041164,-2.3,25.84260007,10.36509018,4.249922794,3.234749174,21.06124551,17.50993717,8.748057898,2125.460856,656.4020417
2020,Export,China,CHN,Ireland,IRL,3996233030,1.47E+13,2.3,4.26E+11,5.866975509,70.1,93.4,1402112000,4994724,8290.863,0,0,0,0,1,22.10861801,30.32041164,-2.3,26.77744459,-5.866975509,4.249922794,4.536891345,21.06124551,15.42389271,9.022909344,2125.460856,2501.013324
2020,Export,China,CHN,Israel,ISR,11256914898,1.47E+13,2.3,4.02E+11,-2.440010792,70.1,83.9,1402112000,9216900,7146.982,0,0,0,0,1,23.14424843,30.32041164,-2.3,26.71960349,2.440010792,4.249922794,4.429625613,21.06124551,16.03654931,8.874445449,2125.460856,2241.774733
2020,Export,China,CHN,Italy,ITA,32937017723,1.47E+13,2.3,1.89E+12,-8.871146348,70.1,81.8,1402112000,59554023,8134.695,0,0,0,0,1,24.21786302,30.32041164,-2.3,28.26571787,8.871146348,4.249922794,4.404277244,21.06124551,17.90239441,9.003893527,2125.460856,2312.135722
